,iso_code,gdp_per_capita,population,total_cases,new_cases,new_deaths,icu_patients,hosp_patients,new_tests,new_vaccinations,stringency_index,cases_per_capita
70498,GBR,39753.244,67886004.0,3325646.0,55885.0,1285.0,3789.0,38125.0,596727.0,345525.0,87.96,20.4128773778087
70499,GBR,39753.244,67886004.0,3367074.0,41428.0,1299.0,3854.0,37707.0,491137.0,298751.0,87.96,20.161720235432902
70500,GBR,39753.244,67886004.0,3405744.0,38670.0,682.0,3871.0,38162.0,417329.0,192346.0,87.96,19.93279706284442
70501,GBR,39753.244,67886004.0,3443354.0,37610.0,602.0,3916.0,39248.0,556689.0,208641.0,87.96,19.715081284120075
70502,GBR,39753.244,67886004.0,3476808.0,33454.0,1612.0,3947.0,38839.0,579194.0,346922.0,87.96,19.525381902020474
70503,GBR,39753.244,67886004.0,3515800.0,38992.0,1826.0,3953.0,38734.0,640856.0,366919.0,87.96,19.308835542408556
70504,GBR,39753.244,67886004.0,3553777.0,37977.0,1296.0,3960.0,38054.0,665330.0,412615.0,87.96,19.10249405069592
70505,GBR,39753.244,67886004.0,3594098.0,40321.0,1401.0,4076.0,38252.0,629416.0,480069.0,87.96,18.888189470626568
70506,GBR,39753.244,67886004.0,3627750.0,33652.0,1352.0,4066.0,37392.0,484485.0,493013.0,87.96,18.712977465371097
70507,GBR,39753.244,67886004.0,3657861.0,30111.0,611.0,4077.0,37725.0,412204.0,221067.0,87.96,18.55893485290994
70508,GBR,39753.244,67886004.0,3680105.0,22244.0,594.0,4032.0,37752.0,542893.0,281725.0,87.96,18.446757361542673
70509,GBR,39753.244,67886004.0,3700272.0,20167.0,1636.0,3961.0,37096.0,596845.0,312770.0,87.96,18.34621995356017
70510,GBR,39753.244,67886004.0,3725641.0,25369.0,1726.0,3937.0,35510.0,771710.0,314707.0,87.96,18.221295073787303
70511,GBR,39753.244,67886004.0,3754452.0,28811.0,1239.0,3918.0,34907.0,753031.0,416188.0,87.96,18.081468081094126
70512,GBR,39753.244,67886004.0,3783597.0,29145.0,1248.0,3832.0,33846.0,662675.0,489934.0,87.96,17.942186760376437
70513,GBR,39753.244,67886004.0,3806997.0,23400.0,1205.0,3806.0,33014.0,439006.0,609010.0,87.96,17.831903728844544
70514,GBR,39753.244,67886004.0,3828187.0,21190.0,590.0,3687.0,32587.0,574012.0,322194.0,87.96,17.73319955373131
70515,GBR,39753.244,67886004.0,3846855.0,18668.0,407.0,3726.0,32962.0,643204.0,352935.0,87.96,17.64714396565506
70516,GBR,39753.244,67886004.0,3863761.0,16906.0,1451.0,3638.0,31768.0,606382.0,376922.0,87.96,17.569928367722536
70517,GBR,39753.244,67886004.0,3882976.0,19215.0,1322.0,3628.0,30605.0,801949.0,472011.0,87.96,17.482983155188187
70518,GBR,39753.244,67886004.0,3903710.0,20734.0,915.0,3572.0,29412.0,783851.0,484596.0,87.96,17.390124778736126
70519,GBR,39753.244,67886004.0,3922914.0,19204.0,1015.0,3505.0,28381.0,671585.0,498227.0,87.96,17.304994195641303
70520,GBR,39753.244,67886004.0,3941277.0,18363.0,828.0,3373.0,26913.0,454008.0,551470.0,87.96,17.224367635159872
70521,GBR,39753.244,67886004.0,3957181.0,15904.0,376.0,3302.0,26800.0,584933.0,279850.0,87.96,17.155142511803227
70522,GBR,39753.244,67886004.0,3971319.0,14138.0,333.0,3230.0,26742.0,616718.0,356291.0,87.96,17.094069753651116
70523,GBR,39753.244,67886004.0,3983760.0,12441.0,1052.0,3164.0,25686.0,579266.0,414973.0,87.96,17.040686185914815
70524,GBR,39753.244,67886004.0,3996837.0,13077.0,1002.0,3132.0,24415.0,763311.0,455704.0,87.96,16.984931834848407
70525,GBR,39753.244,67886004.0,4010380.0,13543.0,680.0,3036.0,23410.0,730223.0,508763.0,87.96,16.92757394561114
70526,GBR,39753.244,67886004.0,4025578.0,15198.0,759.0,2943.0,22323.0,626243.0,549378.0,87.96,16.863666285934592
70527,GBR,39753.244,67886004.0,4038933.0,13355.0,621.0,2842.0,20969.0,403600.0,508208.0,87.96,16.80790545423754
70528,GBR,39753.244,67886004.0,4049924.0,10991.0,259.0,2851.0,21053.0,401786.0,239877.0,87.96,16.762290847927023
70529,GBR,39753.244,67886004.0,4059700.0,9776.0,235.0,2805.0,20993.0,457144.0,282491.0,87.96,16.72192625070818
70530,GBR,39753.244,67886004.0,4070336.0,10636.0,799.0,2708.0,20213.0,488578.0,377277.0,87.96,16.678230986336263
70531,GBR,39753.244,67886004.0,4083096.0,12760.0,738.0,2614.0,19447.0,578844.0,497257.0,87.96,16.626110186975765
70532,GBR,39753.244,67886004.0,4095191.0,12095.0,455.0,2535.0,18519.0,560400.0,468321.0,87.96,16.577005565796565
70533,GBR,39753.244,67886004.0,4107290.0,12099.0,533.0,2469.0,17856.0,521230.0,387200.0,87.96,16.528174051503544
70534,GBR,39753.244,67886004.0,4117743.0,10453.0,446.0,2358.0,17037.0,408118.0,344942.0,87.96,16.48621684257614
70535,GBR,39753.244,67886004.0,4127578.0,9835.0,217.0,2329.0,16852.0,590591.0,150896.0,87.96,16.44693425539142
70536,GBR,39753.244,67886004.0,4138237.0,10659.0,178.0,2273.0,16851.0,670560.0,210804.0,86.11,16.404571318655748
70537,GBR,39753.244,67886004.0,4146760.0,8523.0,548.0,2149.0,16112.0,594629.0,353009.0,86.11,16.370854353760528
70538,GBR,39753.244,67886004.0,4156707.0,9947.0,443.0,2118.0,15531.0,740717.0,480575.0,86.11,16.331678898705153
70539,GBR,39753.244,67886004.0,4166727.0,10020.0,324.0,2047.0,14846.0,731410.0,521039.0,86.11,16.292405045974935
70540,GBR,39753.244,67886004.0,4175315.0,8588.0,345.0,1971.0,14074.0,604745.0,537266.0,86.11,16.2588939996144
70541,GBR,39753.244,67886004.0,4182772.0,7457.0,291.0,1903.0,13265.0,383946.0,434825.0,86.11,16.229907821894187
70542,GBR,39753.244,67886004.0,4188827.0,6055.0,144.0,1783.0,12782.0,526679.0,205584.0,86.11,16.20644729419477
70543,GBR,39753.244,67886004.0,4194289.0,5462.0,104.0,1806.0,12886.0,727972.0,231450.0,86.11,16.185342497858397
70544,GBR,39753.244,67886004.0,4200700.0,6411.0,343.0,1709.0,12128.0,675543.0,276310.0,86.11,16.160640845573358
70545,GBR,39753.244,67886004.0,4207120.0,6420.0,487.0,1647.0,11510.0,863658.0,347406.0,86.11,16.13597995778585
70546,GBR,39753.244,67886004.0,4213764.0,6644.0,242.0,1589.0,10919.0,992812.0,446450.0,86.11,16.110537751995604
70547,GBR,39753.244,67886004.0,4219788.0,6024.0,236.0,1542.0,10293.0,953671.0,494235.0,86.11,16.08753899484998
70548,GBR,39753.244,67886004.0,4225906.0,6118.0,159.0,1449.0,9691.0,452750.0,448396.0,86.11,16.064248471215404
70549,GBR,39753.244,67886004.0,4231166.0,5260.0,82.0,1394.0,9438.0,805744.0,184384.0,86.11,16.04427810206454
70550,GBR,39753.244,67886004.0,4235989.0,4823.0,65.0,1356.0,9448.0,1529525.0,254061.0,82.41,16.02601045470137
70551,GBR,39753.244,67886004.0,4241858.0,5869.0,231.0,1293.0,8977.0,1374579.0,290223.0,82.41,16.00383699784387
70889,USA,54225.445999999996,331002647.0,18153413.0,199099.0,1937.0,26441.0,114490.0,1464363.0,57909.0,71.76,18.23363171432281
70904,USA,54225.445999999996,331002647.0,21180814.0,235048.0,3688.0,28539.0,128749.0,1885404.0,273209.0,71.76,15.627475270780433
70905,USA,54225.445999999996,331002647.0,21436203.0,255389.0,3919.0,28633.0,129784.0,2243569.0,470328.0,71.76,15.441290931980818
70906,USA,54225.445999999996,331002647.0,21714268.0,278065.0,3958.0,28462.0,128657.0,2188543.0,612621.0,71.76,15.243555389479397
70907,USA,54225.445999999996,331002647.0,22007515.0,293247.0,4083.0,28376.0,127754.0,2071847.0,768813.0,71.76,15.040437187024523
70911,USA,54225.445999999996,331002647.0,22925376.0,226954.0,4465.0,28860.0,126922.0,1935971.0,339816.0,71.76,14.438264698472121
70912,USA,54225.445999999996,331002647.0,23155725.0,230349.0,4018.0,28732.0,126399.0,2029605.0,951324.0,71.76,14.294635430330944
70913,USA,54225.445999999996,331002647.0,23391339.0,235614.0,3963.0,28530.0,124562.0,2005566.0,870529.0,71.76,14.150649819576383
70914,USA,54225.445999999996,331002647.0,23634087.0,242748.0,3882.0,30020.0,123572.0,1958085.0,1130189.0,71.76,14.00530712271644
70919,USA,54225.445999999996,331002647.0,24516852.0,183204.0,4393.0,26978.0,117008.0,2048422.0,817693.0,71.76,13.501025621070763
70920,USA,54225.445999999996,331002647.0,24710602.0,193750.0,4171.0,26492.0,113871.0,1971117.0,1021093.0,71.76,13.395167264642115
70921,USA,54225.445999999996,331002647.0,24901279.0,190677.0,3815.0,25997.0,111625.0,1848050.0,1561585.0,71.76,13.292596215640168
70922,USA,54225.445999999996,331002647.0,25071901.0,170622.0,3324.0,25354.0,107538.0,1484819.0,1430031.0,71.76,13.202136008753385
70923,USA,54225.445999999996,331002647.0,25202932.0,131031.0,1883.0,25117.0,106881.0,968094.0,1310665.0,71.76,13.133497602580524
70924,USA,54225.445999999996,331002647.0,25354901.0,151969.0,1960.0,24990.0,106097.0,1192889.0,885588.0,71.76,13.054779705115
70925,USA,54225.445999999996,331002647.0,25502471.0,147570.0,4020.0,24880.0,104408.0,1723275.0,806751.0,71.76,12.979238247148679
70926,USA,54225.445999999996,331002647.0,25655710.0,153239.0,3936.0,24344.0,102458.0,1994201.0,1111640.0,71.76,12.901714550094306
70927,USA,54225.445999999996,331002647.0,25824970.0,169260.0,4010.0,23773.0,99865.0,1836075.0,1541048.0,71.76,12.817155140935304
70928,USA,54225.445999999996,331002647.0,25991464.0,166494.0,3601.0,23174.0,96082.0,1762344.0,1690979.0,71.76,12.73505205401281
70929,USA,54225.445999999996,331002647.0,26133786.0,142322.0,2758.0,22690.0,92355.0,1377957.0,1693241.0,71.76,12.665698226808775
70930,USA,54225.445999999996,331002647.0,26245805.0,112019.0,1828.0,22478.0,91286.0,920198.0,1545397.0,71.76,12.611640107819134
70931,USA,54225.445999999996,331002647.0,26380978.0,135173.0,2035.0,22230.0,90450.0,1003775.0,1099103.0,71.76,12.547019560836599
70932,USA,54225.445999999996,331002647.0,26496311.0,115333.0,3456.0,21749.0,88825.0,1579320.0,558458.0,71.76,12.492404961581256
70933,USA,54225.445999999996,331002647.0,26617922.0,121611.0,3868.0,21397.0,87123.0,1807946.0,1097394.0,68.06,12.435330113297349
70934,USA,54225.445999999996,331002647.0,26741846.0,123924.0,3728.0,20861.0,84434.0,1873192.0,1325456.0,68.06,12.377703730699817
70935,USA,54225.445999999996,331002647.0,26876208.0,134362.0,3610.0,20344.0,81927.0,1767842.0,1615502.0,68.06,12.315823980823485
70936,USA,54225.445999999996,331002647.0,26980195.0,103987.0,2586.0,19856.0,78916.0,1289988.0,2218752.0,68.06,12.268356362880253
70937,USA,54225.445999999996,331002647.0,27069854.0,89659.0,1354.0,19371.0,77709.0,804335.0,2172973.0,68.06,12.227721915308447
70938,USA,54225.445999999996,331002647.0,27160197.0,90343.0,1592.0,19330.0,76710.0,1003774.0,1206680.0,68.06,12.187048827370434
70939,USA,54225.445999999996,331002647.0,27255817.0,95620.0,3062.0,18935.0,74457.0,1624717.0,788573.0,68.06,12.144293711687308
70940,USA,54225.445999999996,331002647.0,27350956.0,95139.0,3313.0,18314.0,72661.0,1560364.0,1563780.0,68.06,12.102050363431538
70941,USA,54225.445999999996,331002647.0,27456653.0,105697.0,3168.0,17717.0,69895.0,1358100.0,1620300.0,68.06,12.055462368264624
70942,USA,54225.445999999996,331002647.0,27556262.0,99609.0,2901.0,17336.0,67315.0,1350993.0,2020288.0,68.06,12.011884884822187
70943,USA,54225.445999999996,331002647.0,27643381.0,87119.0,2174.0,16865.0,64648.0,1045089.0,2231326.0,68.06,11.97402904514466
70944,USA,54225.445999999996,331002647.0,27708401.0,65020.0,1113.0,16361.0,63237.0,641350.0,2242472.0,68.06,11.945931019260188
70947,USA,54225.445999999996,331002647.0,27895423.0,70104.0,2384.0,15568.0,62074.0,1416357.0,1061463.0,68.06,11.865840751007791
70948,USA,54225.445999999996,331002647.0,27964979.0,69556.0,2457.0,15017.0,58149.0,1344556.0,1455940.0,68.06,11.836327393630441
70949,USA,54225.445999999996,331002647.0,28044574.0,79595.0,2630.0,14480.0,56667.0,1297095.0,1847276.0,68.06,11.802733997670993
70950,USA,54225.445999999996,331002647.0,28116088.0,71514.0,1782.0,14095.0,54259.0,1005064.0,1704457.0,68.06,11.772713437232094
70951,USA,54225.445999999996,331002647.0,28173139.0,57051.0,1200.0,13715.0,53512.0,661604.0,1801134.0,68.06,11.748873528079352
70952,USA,54225.445999999996,331002647.0,28229362.0,56223.0,1277.0,13657.0,52875.0,996705.0,1086840.0,68.06,11.725473887791017
70953,USA,54225.445999999996,331002647.0,28301617.0,72255.0,2254.0,13339.0,51816.0,1570069.0,854609.0,68.06,11.695538350335248
70954,USA,54225.445999999996,331002647.0,28376317.0,74700.0,3151.0,12883.0,50791.0,1599354.0,1432864.0,68.06,11.664750115386715
70955,USA,54225.445999999996,331002647.0,28453812.0,77495.0,2342.0,12448.0,48966.0,1517949.0,1809170.0,68.06,11.632980740858201
70956,USA,54225.445999999996,331002647.0,28530741.0,76929.0,2088.0,12150.0,47131.0,1375358.0,2179947.0,68.06,11.601614097579871
70957,USA,54225.445999999996,331002647.0,28595134.0,64393.0,1488.0,11713.0,45254.0,1015190.0,2352116.0,68.06,11.575488577881817
70958,USA,54225.445999999996,331002647.0,28646373.0,51239.0,1039.0,11550.0,44799.0,603501.0,2429823.0,68.06,11.554783811549196
70959,USA,54225.445999999996,331002647.0,28705285.0,58912.0,1518.0,11354.0,43646.0,916979.0,1663984.0,68.06,11.531069870931432
70960,USA,54225.445999999996,331002647.0,28762326.0,57041.0,1928.0,11023.0,42583.0,1503470.0,1731614.0,68.06,11.508201631537032
70961,USA,54225.445999999996,331002647.0,28829520.0,67194.0,2467.0,10737.0,42096.0,1599258.0,1908873.0,68.06,11.481379051749734
70962,USA,54225.445999999996,331002647.0,28897518.0,67998.0,1914.0,10401.0,40387.0,1398084.0,2032374.0,64.35,11.454362516531697
70963,USA,54225.445999999996,331002647.0,28963921.0,66403.0,1761.0,10142.0,38977.0,1232451.0,2435246.0,64.35,11.42810212056579
70964,USA,54225.445999999996,331002647.0,29022116.0,58195.0,1488.0,10142.0,38966.0,893154.0,2904229.0,64.35,11.405186548079403
